Timestamp,Distance (cm)
1722230594.993035,996.34
1722230595.152587,996.54
1722230595.312094,996.4
1722230595.471686,996.59
1722230595.586983,251.82
1722230595.746541,996.56
1722230595.9059541,996.34
1722230596.021396,252.09
1722230596.180897,996.54
1722230596.3406541,996.57
1722230596.5000288,996.46
1722230596.6157598,259.59
1722230596.7755039,996.54
1722230596.934888,996.56
1722230597.094455,996.57
1722230597.209816,251.67
1722230597.369351,996.54
1722230597.528942,996.52
1722230597.688475,996.56
1722230597.803797,251.68
1722230597.963414,996.54
1722230598.122734,996.54
1722230598.28249,996.56
1722230598.441997,996.42
1722230598.601475,996.56
1722230598.761028,996.39
1722230598.920607,996.52
1722230599.080279,996.56
1722230599.239634,996.54
1722230599.399186,996.54
1722230599.5145001,251.24
1722230599.6739001,996.42
1722230599.833493,996.61
1722230599.993068,996.49
1722230600.1525729,996.51
1722230600.267902,250.97
1722230600.427423,996.51
1722230600.542766,251.26
1722230600.658149,251.28
1722230600.7734149,252.11
1722230600.9330401,996.39
1722230601.092538,996.54
1722230601.2520902,996.52
1722230601.4121852,996.49
1722230601.571213,996.44
1722230601.730678,996.42
1722230601.890235,996.52
1722230602.0498009,996.49
1722230602.209132,996.51
1722230602.368927,996.52
1722230602.528333,996.52
1722230602.687995,996.39
1722230602.8032482,251.26
1722230602.9627662,996.44
1722230603.122373,996.51
1722230603.238604,253.33
1722230603.3531451,252.09
1722230603.512701,996.51
1722230603.67233,996.61
1722230603.831842,996.52
1722230603.991338,996.51
1722230604.1065972,251.24
1722230604.266037,996.51
1722230604.425749,996.51
1722230604.5852742,996.51
1722230604.744786,996.51
1722230604.904276,996.44
1722230605.063851,996.44
1722230605.2233548,996.52
1722230605.338743,251.23
1722230605.454039,251.65
1722230605.613589,996.54
1722230605.7732532,996.47
1722230605.932781,996.51
1722230606.048023,252.11
1722230606.207558,996.46
1722230606.3672051,996.49
1722230606.526585,996.51
1722230606.6862621,996.42
1722230606.845825,996.51
1722230607.005326,996.4
1722230607.164871,996.52
1722230607.324358,996.57
1722230607.4838111,996.44
1722230607.643442,996.51
1722230607.803006,996.52
1722230607.962498,996.47
1722230608.121985,996.46
1722230608.281528,996.37
1722230608.441052,996.44
1722230608.600564,996.47
1722230608.760156,996.51
1722230608.9196942,996.57
1722230609.0792582,996.57
1722230609.238745,996.57
1722230609.398166,996.46
1722230609.513543,251.26
1722230609.673217,996.51
1722230609.78855,252.5
1722230609.948189,996.56
1722230610.10768,996.47
1722230610.267158,996.51
1722230610.426731,996.42
1722230610.586289,996.44
1722230610.745837,996.37
1722230610.905301,996.47
1722230611.064854,996.32
1722230611.224334,996.4
1722230611.383925,996.42
1722230611.5433931,996.46
1722230611.703016,996.42
1722230611.862488,996.49
1722230611.977844,251.72
1722230612.1373692,996.49
1722230612.2969291,996.4
1722230612.456442,996.49
1722230612.6159601,996.51
1722230612.7312331,251.24
1722230612.8466592,251.26
1722230613.006134,996.54
1722230613.165717,996.54
1722230613.280971,251.26
1722230613.440514,996.54
1722230613.6001012,996.54
1722230613.759667,996.59
1722230613.919164,996.46
1722230614.0786638,996.54
1722230614.23816,996.54
1722230614.3977752,996.35
1722230614.513057,252.09
1722230614.672661,996.47
1722230614.832174,996.56
1722230614.9917529,996.42
1722230615.1512551,996.49
1722230615.2665658,251.67
1722230615.425907,996.51
1722230615.585686,996.54
1722230615.745214,996.51
1722230615.9047942,996.35
1722230616.0643861,996.49
1722230616.2237499,996.4
1722230616.3389702,251.23
1722230616.498652,996.51
1722230616.658122,996.46
1722230616.773412,251.67
1722230616.9330702,996.49
1722230617.092731,996.35
1722230617.252104,996.54
1722230617.4116669,996.46
1722230617.5711732,996.51
1722230617.730714,996.32
1722230617.8901708,996.49
1722230618.049746,996.46
1722230618.211194,996.54
1722230618.324645,252.21
1722230618.484169,996.49
1722230618.643659,996.42
1722230618.803297,996.56
1722230618.918625,252.2
1722230619.0337548,252.52
1722230619.193561,996.44
1722230619.353002,996.46
1722230619.512533,996.46
1722230619.672108,996.49
1722230619.831615,996.34
1722230619.9912698,996.44
1722230620.150691,996.23
1722230620.265939,251.68
1722230620.425573,996.51
1722230620.585134,996.44
1722230620.7005372,252.11
1722230620.8600152,996.46
1722230621.019561,996.47
1722230621.17909,996.44
1722230621.338719,996.4
1722230621.498123,996.56
1722230621.657514,996.44
1722230621.817014,996.56
1722230621.9322398,251.77
1722230622.092024,996.49
1722230622.251551,996.39
1722230622.411218,996.57
1722230622.570679,996.47
1722230622.730237,996.52
1722230622.889763,996.56
1722230623.005068,251.67
1722230623.164615,996.35
1722230623.3241248,996.47
1722230623.483528,996.37
1722230623.643208,996.44
1722230623.758568,252.54
1722230623.9181068,996.59
1722230624.033491,251.68
1722230624.193001,996.47
1722230624.352556,996.51
1722230624.512033,996.47
1722230624.6716192,996.3
1722230624.831125,996.42
1722230624.99067,996.32
1722230625.1058738,252.11
1722230625.2655602,996.52
1722230625.424972,996.47
1722230625.584586,996.34
1722230625.699876,251.67
1722230625.859422,996.42
1722230626.0191848,996.44
1722230626.1344051,252.11
1722230626.293792,996.44
1722230626.453483,996.44
1722230626.61325,996.4
1722230626.772506,996.44
1722230626.9320881,996.42
1722230627.091528,996.22
1722230627.2510579,996.44
1722230627.366399,251.24
1722230627.5259461,996.49
1722230627.685459,996.32
1722230627.800808,251.65
1722230627.960235,996.39
1722230628.119916,996.44
1722230628.279341,996.46
1722230628.438952,996.49
1722230628.598579,996.46
1722230628.75794,996.46
1722230628.917509,996.32
1722230629.0768619,996.44
1722230629.2365282,996.28
1722230629.396097,996.47
1722230629.555671,996.47
1722230629.715109,996.39
1722230629.8745012,996.27
1722230630.0342,996.39
1722230630.1936798,996.37
1722230630.3532438,996.34
1722230630.468512,251.24
1722230630.628031,996.44
1722230630.7875588,996.46
1722230630.947058,996.52
1722230631.106566,996.49
1722230631.2661362,996.4
1722230631.4256709,996.54
1722230631.585165,996.46
1722230631.74473,996.51
1722230631.904285,996.44
1722230632.063999,996.46
1722230632.2233632,996.49
1722230632.3386428,252.09
1722230632.454124,252.94
1722230632.569393,251.24
1722230632.729037,996.47
1722230632.844352,252.52
1722230633.003946,996.47
1722230633.163352,996.39
1722230633.278838,253.35
1722230633.43838,996.32
1722230633.5979478,996.44
1722230633.7575161,996.32
1722230633.87285,252.5
1722230633.98818,251.67
1722230634.147857,996.42
1722230634.263214,252.5
1722230634.422792,996.52
1722230634.538074,251.26
1722230634.6976142,996.46
1722230634.8571641,996.44
1722230634.9724412,252.11
1722230635.1320488,996.47
1722230635.247373,251.8
1722230635.362614,252.94
1722230635.522353,996.49
1722230635.681907,996.47
1722230635.841446,996.34
1722230636.0009549,996.37
1722230636.160522,996.32
1722230636.275797,251.67
1722230636.4352782,996.46
1722230636.550648,252.52
1722230636.666003,250.82
1722230636.8255832,996.51
1722230636.9850318,996.44
1722230637.144602,996.47
1722230637.259878,250.85
1722230637.375187,251.26
1722230637.490369,251.72
1722230637.650142,996.47
1722230637.765414,251.24
1722230637.9248939,996.49
1722230638.0845592,996.51
1722230638.244203,996.47
1722230638.403602,996.52
1722230638.518951,251.68
1722230638.678557,996.56
1722230638.838465,996.51
1722230638.997526,996.46
1722230639.157064,996.51
1722230639.316454,996.46
1722230639.476084,996.52
1722230639.635681,996.47
1722230639.795182,996.47
1722230639.954746,996.46
1722230640.114392,996.51
1722230640.273798,996.4
1722230640.433354,996.47
1722230640.592888,996.46
1722230640.7524,996.37
1722230640.911904,996.44
1722230641.071388,996.34
1722230641.2308748,996.39
1722230641.3904362,996.44
1722230641.549983,996.51
1722230641.665288,251.68
1722230641.824845,996.51
1722230641.98438,996.39
1722230642.099791,252.96
1722230642.259258,996.3
1722230642.418752,996.42
1722230642.534155,251.68
1722230642.693818,996.46
1722230642.8532438,996.42
1722230642.96857,251.28
1722230643.128039,996.42
1722230643.287817,996.37
1722230643.447176,996.4
1722230643.562428,251.28
1722230643.7220962,996.42
1722230643.8372018,250.84
1722230643.996802,996.49
1722230644.156907,996.28
1722230644.315934,996.52
1722230644.431166,252.52
1722230644.546409,251.26
1722230644.706128,996.44
1722230644.865613,996.42
1722230645.0250938,996.46
1722230645.184692,996.42
1722230645.344054,996.39
1722230645.5037382,996.39
1722230645.619112,252.91
1722230645.7787142,996.42
1722230645.894061,251.67
1722230646.009482,252.93
1722230646.1248279,251.67
1722230646.284247,996.37
1722230646.443842,996.4
1722230646.603446,996.44
1722230646.718806,252.93
1722230646.878316,996.46
1722230647.0379121,996.47
1722230647.1974232,996.42
1722230647.357048,996.44
1722230647.5165582,996.49
1722230647.67603,996.51
1722230647.8355992,996.44
1722230647.9951239,996.44
1722230648.154717,996.42
1722230648.26993,252.5
1722230648.429528,996.42
1722230648.589152,996.39
1722230648.74864,996.34
1722230648.908264,996.42
1722230649.06767,996.44
1722230649.227185,996.37
1722230649.386713,996.42
1722230649.502055,251.24
1722230649.6615832,996.42
1722230649.821196,996.37
1722230649.9805691,996.37
1722230650.140189,996.34
1722230650.2995148,996.42
1722230650.459136,996.25
1722230650.574611,252.11
1722230650.734035,996.42
1722230650.89361,996.44
1722230651.053128,996.28
1722230651.212677,996.35
1722230651.372256,996.28
1722230651.531679,996.4
1722230651.691214,996.44
1722230651.850741,996.37
1722230652.0102332,996.4
1722230652.1697721,996.4
1722230652.329302,996.39
1722230652.488808,996.28
1722230652.6483462,996.39
1722230652.808026,996.39
1722230652.9230368,251.67
1722230653.082756,996.42
1722230653.2425358,996.39
1722230653.401823,996.35
1722230653.561346,996.34
1722230653.720869,996.47
1722230653.8804128,996.46
1722230654.039949,996.39
1722230654.199475,996.39
1722230654.3590348,996.37
1722230654.518624,996.27
1722230654.678037,996.37
1722230654.8377368,996.37
1722230654.99709,996.34
1722230655.156594,996.39
1722230655.3160279,996.3
1722230655.475606,996.46
1722230655.6352131,996.34
1722230655.794691,996.34
1722230655.954219,996.44
1722230656.069539,251.24
1722230656.229123,996.35
1722230656.3885708,996.39
1722230656.5481331,996.28
1722230656.707625,996.42
1722230656.8671958,996.3
1722230656.982699,251.7
1722230657.1422,996.49
1722230657.3030488,996.4
1722230657.461038,996.3
1722230657.620554,996.32
1722230657.7800431,996.28
1722230657.939501,996.44
1722230658.099133,996.44
1722230658.258858,996.39
1722230658.418211,996.4
1722230658.577695,996.32
1722230658.737418,996.35
1722230658.896737,996.34
1722230659.056231,996.37
1722230659.2158668,996.42
1722230659.375308,996.42
1722230659.53489,996.39
1722230659.694429,996.34
1722230659.853935,996.39
1722230660.013511,996.34
1722230660.128684,251.67
1722230660.288311,996.34
1722230660.403702,251.67
1722230660.563179,996.42
1722230660.7226932,996.42
1722230660.8822799,996.37
1722230660.997515,251.65
1722230661.157134,996.34
1722230661.2723808,251.26
1722230661.387681,251.63
1722230661.54723,996.35
1722230661.706773,996.37
1722230661.866328,996.39
1722230662.02592,996.39
1722230662.185441,996.32
1722230662.344993,996.34
1722230662.504415,996.32
1722230662.6640651,996.23
1722230662.823519,996.32
1722230662.984425,996.4
1722230663.1424682,996.39
1722230663.3022132,996.39
1722230663.461656,996.47
1722230663.6211689,996.47
1722230663.736557,252.94
1722230663.851949,251.77
1722230664.011518,996.4
1722230664.170982,996.27
1722230664.3304949,996.42
1722230664.490458,996.39
1722230664.649653,996.42
1722230664.7648199,251.77
1722230664.924273,996.4
1722230665.083914,996.23
1722230665.243389,996.37
1722230665.402955,996.32
1722230665.562391,996.34
1722230665.721914,996.32
1722230665.881501,996.42
1722230666.041077,996.46
1722230666.2005,996.47
1722230666.3158169,251.35
1722230666.475389,996.44
1722230666.590743,252.94
1722230666.706132,251.24
1722230666.865695,996.46
1722230666.9810061,252.09
1722230667.1406112,996.47
1722230667.255755,250.8
1722230667.4152908,996.46
1722230667.5308192,251.26
1722230667.690302,996.51
1722230667.849793,996.54
1722230668.009273,996.49
1722230668.168771,996.4
1722230668.3283799,996.4
1722230668.487913,996.28
1722230668.647447,996.39
1722230668.763083,258.26
1722230668.9227679,996.39
1722230669.082268,996.42
1722230669.241805,996.42
1722230669.40147,996.42
1722230669.560878,996.35
1722230669.7203221,996.32
1722230669.8799229,996.23
1722230670.039275,996.37
1722230670.1989179,996.23
1722230670.358458,996.25
1722230670.5179598,996.35
1722230670.677582,996.34
1722230670.836998,996.35
1722230670.996542,996.37
1722230671.155931,996.34
1722230671.316515,996.32
1722230671.475034,996.39
1722230671.634537,996.44
1722230671.794167,996.35
1722230671.953714,996.3
1722230672.113164,996.42
1722230672.272552,996.49
1722230672.432204,996.4
1722230672.5917408,996.32
1722230672.751297,996.42
1722230672.910954,996.35
1722230673.0703712,996.35
1722230673.229866,996.42
1722230673.389379,996.37
1722230673.548919,996.42
1722230673.708452,996.44
1722230673.867966,996.39
1722230674.027452,996.37
1722230674.14289,252.14
1722230674.3022652,996.35
1722230674.4618618,996.35
1722230674.621411,996.34
1722230674.780925,996.35
1722230674.940792,996.49
1722230675.100044,996.51
1722230675.215359,252.54
1722230675.374917,996.42
1722230675.534441,996.42
1722230675.693876,996.39
1722230675.853355,996.44
1722230676.012974,996.44
1722230676.172522,996.44
1722230676.332094,996.47
1722230676.4916139,996.46
1722230676.651159,996.37
1722230676.810656,996.46
1722230676.970207,996.39
1722230677.085567,252.11
1722230677.200939,251.24
1722230677.3604999,996.42
1722230677.519934,996.44
1722230677.6795142,996.39
1722230677.8390532,996.34
1722230677.998585,996.37
1722230678.1580532,996.4
1722230678.3175309,996.35
1722230678.477181,996.44
1722230678.6366,996.32
1722230678.796108,996.3
1722230678.95569,996.3
1722230679.115191,996.34
1722230679.2748108,996.23
1722230679.434284,996.3
1722230679.593819,996.34
1722230679.753459,996.39
1722230679.912826,996.35
1722230680.02803,254.25
1722230680.143734,253.42
1722230680.303262,996.35
1722230680.41875,254.25
1722230680.534074,251.74
1722230680.649332,250.89
1722230680.8089302,996.37
1722230680.924343,254.25
1722230681.084019,996.32
1722230681.1992478,251.75
1722230681.358944,996.32
1722230681.474383,254.66
1722230681.5898612,254.68
1722230681.749387,996.34
1722230681.8650749,255.92
1722230681.980523,254.66
1722230682.140094,996.35
1722230682.2555158,254.25
1722230682.37117,255.49
1722230682.4866822,254.54
1722230682.602026,251.31
1722230682.717473,254.66
1722230682.83307,255.1
1722230682.948571,255.41
1722230683.064209,255.05
1722230683.223788,996.34
1722230683.3391502,254.24
1722230683.4546418,254.27
1722230683.5699918,255.07
1722230683.6858292,254.25
1722230683.801195,254.2
1722230683.9164429,251.4
1722230684.031926,255.09
1722230684.1476228,255.41
1722230684.263129,254.24
1722230684.378737,255.8
1722230684.49421,254.24
