#group,false,false,false,false
#datatype,dateTime:RFC3339,double,double,double
#default,,,,
,time,x,y,z
,2024-09-04T11:08:57.706218Z,-0.37,-0.85,-0.49
,2024-09-04T11:08:58.109413Z,-0.31,-0.85,-0.55
,2024-09-04T11:08:58.72066Z,-0.24,-0.79,-0.49
,2024-09-04T11:08:59.742668Z,-0.24,-0.85,-0.49
,2024-09-04T11:09:00.663261Z,-0.31,-0.92,-0.49
,2024-09-04T11:09:01.676922Z,0,-0.61,-0.24
,2024-09-04T11:09:02.67998Z,-0.43,-0.98,-0.55
,2024-09-04T11:09:03.735508Z,-0.12,-0.67,-0.37
,2024-09-04T11:09:04.759212Z,-0.24,-0.79,-0.43
,2024-09-04T11:09:05.798523Z,-0.31,-0.85,-0.61
,2024-09-04T11:09:06.806975Z,-0.31,-0.85,-0.49
,2024-09-04T11:09:07.728455Z,0,-0.55,-0.31
,2024-09-04T11:09:08.659205Z,-0.43,-0.98,-0.49
,2024-09-04T11:09:09.77659Z,0.06,-0.49,-0.24
,2024-09-04T11:09:11.107821Z,-0.31,-0.79,-0.49
,2024-09-04T11:09:11.876318Z,-0.43,-0.98,-0.67
,2024-09-04T11:09:12.770249Z,-0.12,-0.67,-0.24
,2024-09-04T11:09:13.770375Z,-0.24,-0.79,-0.37
,2024-09-04T11:09:14.729064Z,-0.31,-0.79,-0.55
,2024-09-04T11:09:15.923591Z,-0.31,-0.85,-0.55
,2024-09-04T11:09:16.84349Z,-0.31,-0.79,-0.49
,2024-09-04T11:09:17.762675Z,-0.24,-0.79,-0.43
,2024-09-04T11:09:18.7884Z,0.06,-0.55,-0.18
,2024-09-04T11:09:20.017857Z,-0.43,-0.98,-0.49
,2024-09-04T11:09:20.838431Z,-0.06,-0.67,-0.37
,2024-09-04T11:09:21.766247Z,-0.12,-0.73,-0.24
,2024-09-04T11:09:22.784057Z,-0.12,-0.73,-0.43
,2024-09-04T11:09:23.907542Z,-0.79,-1.16,-1.04
,2024-09-04T11:09:24.747015Z,-0.24,-0.79,-0.43
,2024-09-04T11:09:25.737638Z,0.31,-0.43,0
,2024-09-04T11:09:27.324327Z,-0.43,-0.98,-0.61
,2024-09-04T11:09:27.761823Z,-0.12,-0.67,-0.31
,2024-09-04T11:09:28.823259Z,-0.12,-0.67,-0.31
,2024-09-04T11:09:29.950826Z,-0.18,-0.79,-0.31
,2024-09-04T11:09:30.974682Z,-0.18,-0.73,-0.43
,2024-09-04T11:09:31.780001Z,-0.49,-0.98,-0.61
,2024-09-04T11:09:32.822982Z,-0.18,-0.73,-0.37
,2024-09-04T11:09:34.147303Z,-0.18,-0.73,-0.37
,2024-09-04T11:09:34.785586Z,-0.79,-1.22,-0.98
,2024-09-04T11:09:35.88981Z,-0.12,-0.61,-0.49
,2024-09-04T11:09:36.805271Z,-0.12,-0.73,-0.31
,2024-09-04T11:09:38.143594Z,-0.73,-1.16,-1.04
,2024-09-04T11:09:38.959842Z,-0.55,-1.04,-0.73
,2024-09-04T11:09:40.08696Z,-0.43,-0.92,-0.55
,2024-09-04T11:09:41.008032Z,-0.31,-0.92,-0.55
,2024-09-04T11:09:41.939673Z,-0.12,-0.73,-0.31
,2024-09-04T11:09:43.200533Z,0.24,-0.43,0
,2024-09-04T11:09:43.836831Z,0.06,-0.55,-0.12
,2024-09-04T11:09:44.945515Z,-0.37,-0.85,-0.73
,2024-09-04T11:09:46.127924Z,-0.31,-0.92,-0.49
,2024-09-04T11:09:52.537284Z,0,-0.61,-0.12
,2024-09-04T11:09:52.937941Z,-0.18,-0.67,-0.37
,2024-09-04T11:09:53.296024Z,-0.61,-0.92,-1.16
,2024-09-04T11:09:53.551242Z,-0.49,-1.04,-0.73
,2024-09-04T11:09:53.840206Z,0.12,-0.55,-0.12
,2024-09-04T11:09:54.136257Z,-1.28,-1.65,-1.59
,2024-09-04T11:09:54.529059Z,-0.79,-1.22,-1.16
,2024-09-04T11:09:54.936694Z,0.67,-0.06,0.55
,2024-09-04T11:09:55.201483Z,-0.92,-1.34,-1.16
,2024-09-04T11:09:55.93643Z,-0.67,-1.04,-0.92
,2024-09-04T11:09:56.984263Z,-0.12,-0.67,-0.31
,2024-09-04T11:09:58.109422Z,-0.18,-0.79,-0.37
,2024-09-04T11:09:59.358451Z,-0.37,-0.85,-0.61
,2024-09-04T11:09:59.918914Z,-0.06,-0.67,-0.24
,2024-09-04T11:10:00.937959Z,-0.18,-0.73,-0.37
,2024-09-04T11:10:02.204786Z,-0.43,-0.98,-0.67
,2024-09-04T11:10:02.948863Z,-0.24,-0.79,-0.43
,2024-09-04T11:10:04.000226Z,-0.24,-0.79,-0.49
,2024-09-04T11:10:04.960172Z,-0.18,-0.79,-0.43
,2024-09-04T11:10:06.015994Z,-0.24,-0.79,-0.55
,2024-09-04T11:10:07.33787Z,-0.61,-1.04,-0.73
,2024-09-04T11:10:07.991576Z,-0.18,-0.79,-0.49
,2024-09-04T11:10:09.167361Z,-15.62,-0.67,-0.31
,2024-09-04T11:10:09.979095Z,-0.31,-0.85,-0.55
,2024-09-04T11:10:11.31885Z,-0.31,-0.85,-0.55
,2024-09-04T11:10:12.010608Z,-0.24,-0.79,-0.43
,2024-09-04T11:10:13.009544Z,-0.12,-0.67,-0.31
,2024-09-04T11:10:14.091924Z,-0.24,-0.79,-0.43
,2024-09-04T11:10:15.618456Z,-0.12,-0.73,-0.37
,2024-09-04T11:10:16.031364Z,-0.43,-0.98,-0.73
,2024-09-04T11:10:17.257162Z,-0.49,-0.92,-0.67
,2024-09-04T11:10:18.178491Z,0.18,-0.37,0.06
,2024-09-04T11:10:19.105971Z,-0.31,-0.92,-0.49
,2024-09-04T11:10:20.124901Z,-0.43,-0.98,-0.73
,2024-09-04T11:10:21.149763Z,-0.12,-0.67,-0.31
,2024-09-04T11:10:22.063005Z,-0.31,-0.85,-0.55
,2024-09-04T11:10:24.601925Z,-0.24,-0.79,-0.49
,2024-09-04T11:10:25.975351Z,-0.24,-0.79,-0.43
,2024-09-04T11:10:26.227564Z,-0.37,-0.92,-0.61
,2024-09-04T11:10:26.780832Z,-0.12,-0.67,-0.37
,2024-09-04T11:10:27.124749Z,-0.43,-0.92,-0.61
,2024-09-04T11:10:28.111118Z,-0.37,-0.85,-0.61
,2024-09-04T11:10:29.116393Z,-0.31,-0.85,-0.43
,2024-09-04T11:10:30.10487Z,-0.24,-0.79,-0.49
,2024-09-04T11:10:31.900009Z,-0.31,-0.85,-0.55
,2024-09-04T11:10:32.239797Z,-0.31,-0.85,-0.55
,2024-09-04T11:10:33.104956Z,-0.31,-0.85,-0.55
,2024-09-04T11:10:34.358154Z,-0.37,-0.92,-0.55
,2024-09-04T11:10:35.206753Z,-0.12,-0.73,-0.31
,2024-09-04T11:10:36.115604Z,-0.37,-0.92,-0.61
,2024-09-04T11:10:37.120891Z,-0.37,-0.85,-0.67
,2024-09-04T11:10:38.141403Z,-0.43,-0.98,-0.67
,2024-09-04T11:10:39.272928Z,-0.24,-0.79,-0.49
,2024-09-04T11:10:40.279249Z,-0.24,-0.85,-0.49
,2024-09-04T11:10:41.349624Z,-0.12,-0.67,-0.37
,2024-09-04T11:10:42.14696Z,-0.31,-0.85,-0.49
,2024-09-04T11:10:43.203307Z,-0.37,-0.92,-0.61
,2024-09-04T11:10:44.399016Z,0.06,-0.55,-0.06
,2024-09-04T11:10:45.31771Z,-0.49,-0.98,-0.61
,2024-09-04T11:10:46.304059Z,-0.37,-0.92,-0.67
,2024-09-04T11:10:47.979193Z,-0.18,-0.79,-0.37
,2024-09-04T11:10:48.391852Z,-0.24,-0.85,-0.43
,2024-09-04T11:10:49.310572Z,-0.43,-0.98,-0.61
,2024-09-04T11:10:50.483718Z,-0.18,-0.73,-0.43
,2024-09-04T11:10:51.260406Z,-0.31,-0.85,-0.55
,2024-09-04T11:10:52.383484Z,-0.31,-0.85,-0.49
,2024-09-04T11:10:53.311065Z,-0.18,-0.73,-0.43
,2024-09-04T11:10:54.250174Z,-0.24,-0.85,-0.49
,2024-09-04T11:10:55.229829Z,-0.37,-0.85,-0.61
,2024-09-04T11:10:56.47984Z,-0.06,-0.61,-0.24
,2024-09-04T11:10:57.283959Z,-0.24,-0.85,-0.49
,2024-09-04T11:10:58.244973Z,-0.67,-1.16,-0.85
,2024-09-04T11:10:59.412055Z,0.06,-0.61,-0.31
,2024-09-04T11:11:00.323904Z,0,-0.67,-0.12
,2024-09-04T11:11:01.283792Z,-0.31,-0.85,-0.49
,2024-09-04T11:11:02.423579Z,-0.18,-0.73,-0.43
,2024-09-04T11:11:03.66704Z,0.06,-0.55,-0.18
,2024-09-04T11:11:04.364911Z,-0.43,-0.92,-0.73
,2024-09-04T11:11:05.358536Z,-0.31,-0.85,-0.43
,2024-09-04T11:11:06.713522Z,-0.06,-0.61,-0.18
,2024-09-04T11:11:07.540253Z,-0.37,-0.92,-0.61
,2024-09-04T11:11:08.580969Z,-0.43,-0.98,-0.73
,2024-09-04T11:11:09.487868Z,-0.43,-0.92,-0.61
,2024-09-04T11:11:10.424915Z,0.06,-0.55,-0.12
,2024-09-04T11:11:11.342267Z,-0.31,-0.92,-0.49
,2024-09-04T11:11:12.557432Z,-0.67,-1.1,-0.92
,2024-09-04T11:11:13.479153Z,-0.12,-0.73,-0.31
,2024-09-04T11:11:14.503511Z,-0.06,-0.61,-0.24
,2024-09-04T11:11:15.426647Z,-0.31,-0.92,-0.61
,2024-09-04T11:11:16.450102Z,-0.55,-1.1,-0.73
,2024-09-04T11:11:17.58108Z,0.12,-0.55,-0.18
,2024-09-04T11:11:18.499076Z,-0.61,-1.1,-0.79
,2024-09-04T11:11:19.860555Z,-0.24,-0.79,-0.55
,2024-09-04T11:11:20.546759Z,-0.31,-0.85,-0.49
,2024-09-04T11:11:21.444361Z,-0.37,-0.92,-0.61
,2024-09-04T11:11:22.37113Z,-0.24,-0.73,-0.43
,2024-09-04T11:11:23.411917Z,-0.31,-0.79,-0.43
,2024-09-04T11:11:24.642986Z,-0.31,-0.85,-0.43
,2024-09-04T11:11:25.460429Z,-0.31,-0.85,-0.49
,2024-09-04T11:11:26.410595Z,-0.37,-0.92,-0.67
,2024-09-04T11:11:27.511436Z,-0.31,-0.85,-0.49
,2024-09-04T11:11:28.532725Z,-0.06,-0.67,-0.24
,2024-09-04T11:11:29.453434Z,-0.24,-0.79,-0.49
,2024-09-04T11:11:30.471718Z,-0.18,-0.79,-0.43
,2024-09-04T11:11:31.442263Z,-0.24,-0.79,-0.37
,2024-09-04T11:11:32.461623Z,-0.18,-0.79,-0.43
,2024-09-04T11:11:33.652619Z,-0.31,-0.85,-0.55
,2024-09-04T11:11:34.469935Z,-0.18,-0.79,-0.37
,2024-09-04T11:11:35.905437Z,-0.18,-0.79,-0.37
,2024-09-04T11:11:36.521452Z,-0.24,-0.85,-0.49
,2024-09-04T11:11:37.483917Z,-0.06,-0.67,-0.24
,2024-09-04T11:11:38.786277Z,-0.55,-0.98,-0.73
,2024-09-04T11:11:39.520336Z,-0.18,-0.79,-0.55
,2024-09-04T11:11:40.47968Z,-0.18,-0.79,-0.37
,2024-09-04T11:11:41.499317Z,-0.12,-0.73,-0.37
,2024-09-04T11:11:42.503432Z,-0.37,-0.85,-0.55
,2024-09-04T11:11:43.530239Z,-0.06,-0.67,-0.24
,2024-09-04T11:11:44.714954Z,-0.49,-1.04,-0.61
,2024-09-04T11:11:45.635946Z,-0.31,-0.85,-0.55
,2024-09-04T11:11:46.524049Z,-0.24,-0.79,-0.43
,2024-09-04T11:11:47.613901Z,-0.98,-1.28,-1.28
,2024-09-04T11:11:48.550196Z,-0.24,-0.79,-0.55
,2024-09-04T11:11:49.62721Z,0.06,-0.61,-0.06
,2024-09-04T11:11:50.6515Z,-0.06,-0.85,-0.49
,2024-09-04T11:11:52.09744Z,-1.04,-1.46,-1.28
,2024-09-04T11:11:52.550185Z,-0.31,-0.85,-0.61
,2024-09-04T11:11:53.567503Z,-0.06,-0.67,-0.18
,2024-09-04T11:11:54.6454Z,-0.61,-1.16,-0.92
,2024-09-04T11:11:55.599536Z,-0.12,-0.67,-0.24
,2024-09-04T11:11:56.645366Z,-0.61,-1.16,-0.73
,2024-09-04T11:11:57.600464Z,-0.43,-0.92,-0.79
,2024-09-04T11:11:58.579499Z,-0.43,-0.92,-0.55
,2024-09-04T11:11:59.76413Z,-0.31,-0.79,-0.61
,2024-09-04T11:12:00.685596Z,0.24,-0.49,0.12
,2024-09-04T11:12:01.724224Z,0,-0.61,-0.24
,2024-09-04T11:12:02.596163Z,-1.46,-2.26,-1.22
,2024-09-04T11:12:03.758955Z,-2.87,121.89,43.09
,2024-09-04T11:12:04.641571Z,45.84,76.97,-103.82
,2024-09-04T11:12:05.772864Z,-0.43,-86.55,-48.77
,2024-09-04T11:12:06.662558Z,7.45,5.31,10.99
,2024-09-04T11:12:08.082814Z,-4.82,1.59,6.9
,2024-09-04T11:12:08.634072Z,-13.18,-21.36,-19.41
,2024-09-04T11:12:09.79922Z,11.35,-22.58,-30.7
,2024-09-04T11:12:10.925663Z,3.17,-3.66,-8.54
,2024-09-04T11:12:11.852082Z,-0.37,2.2,3.6
,2024-09-04T11:12:12.789016Z,153.99,4.33,-143.49
,2024-09-04T11:12:13.675434Z,-31.25,78.92,-148.44
,2024-09-04T11:12:14.701829Z,33.33,-27.71,-56.58
,2024-09-04T11:12:15.699569Z,-3.85,9.89,-5.62
,2024-09-04T11:12:16.699519Z,0.24,3.78,-17.58
,2024-09-04T11:12:17.754239Z,-58.78,-44.62,71.78
,2024-09-04T11:12:18.728961Z,-121.89,28.99,30.27
,2024-09-04T11:12:19.952999Z,77.39,110.6,94.91
,2024-09-04T11:12:20.873008Z,1.95,0.67,1.4
,2024-09-04T11:12:21.779347Z,1.71,0.85,1.53
,2024-09-04T11:12:22.755201Z,1.1,0.49,0.92
,2024-09-04T11:12:24.151672Z,-108.28,-194.15,-238.04
,2024-09-04T11:12:24.752342Z,241.27,-115.66,90.52
,2024-09-04T11:12:25.738146Z,70.25,-138.37,-224.79
,2024-09-04T11:12:26.900796Z,-29.91,212.4,430.42
,2024-09-04T11:12:27.758081Z,294.74,-266.72,-36.44
,2024-09-04T11:12:28.84489Z,-213.62,246.22,181.46
,2024-09-04T11:12:29.86883Z,120.3,17.27,-87.1
,2024-09-04T11:12:30.759385Z,296.39,555.3,474.3
,2024-09-04T11:12:32.019764Z,-2.38,-153.38,859.44
,2024-09-04T11:12:32.821615Z,351.81,181.58,-215.58
,2024-09-04T11:12:33.862794Z,38.7,-186.52,371.77
,2024-09-04T11:12:34.990816Z,349.55,-350.77,-280.15
,2024-09-04T11:12:36.014719Z,59.69,-625.31,-59.75
,2024-09-04T11:12:36.934835Z,-166.38,53.41,-326.29
,2024-09-04T11:12:38.163229Z,-473.02,-503.23,-885.01
,2024-09-04T11:12:38.983601Z,-34.73,-135.19,159
,2024-09-04T11:12:40.313866Z,-107.42,-140.99,-129.21
,2024-09-04T11:12:40.83236Z,-24.66,34.61,-379.09
,2024-09-04T11:12:42.054688Z,50.6,-11.35,-44.37
,2024-09-04T11:12:42.913135Z,-0.92,-1.4,-0.31
,2024-09-04T11:12:43.87735Z,-23.56,-8.61,-2.81
,2024-09-04T11:12:45.02442Z,-0.12,-0.31,-0.43
,2024-09-04T11:12:45.929446Z,-0.24,-0.73,-0.43
,2024-09-04T11:12:46.861821Z,-0.31,-0.79,-0.37
,2024-09-04T11:12:47.890807Z,-0.18,-0.67,-0.31
,2024-09-04T11:12:49.017367Z,-0.31,-0.79,-0.37
,2024-09-04T11:12:49.917568Z,-0.24,-0.79,-0.37
,2024-09-04T11:12:51.067543Z,-0.24,-0.79,-0.37
,2024-09-04T11:12:52.047391Z,-0.24,-0.79,-0.37
,2024-09-04T11:12:52.945483Z,-0.24,-0.79,-0.37
,2024-09-04T11:12:54.054406Z,-0.24,-0.79,-0.37
,2024-09-04T11:12:54.914946Z,-0.24,-0.79,-0.37
,2024-09-04T11:12:56.80382Z,-0.24,-0.79,-0.37
,2024-09-04T11:12:57.138127Z,-0.24,-0.73,-0.37
,2024-09-04T11:12:57.960794Z,-0.24,-0.79,-0.43
,2024-09-04T11:12:58.937586Z,-0.24,-0.79,-0.43
,2024-09-04T11:12:59.933833Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:00.948021Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:02.026772Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:03.032665Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:03.945136Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:05.094306Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:06.122317Z,-0.24,-0.79,-0.37
,2024-09-04T11:13:07.041454Z,-0.24,-0.79,-0.37
,2024-09-04T11:13:08.065334Z,-0.24,-0.79,-0.37
,2024-09-04T11:13:08.986993Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:09.981469Z,-0.31,-0.79,-0.43
,2024-09-04T11:13:11.047037Z,-0.18,-0.79,-0.43
,2024-09-04T11:13:12.466476Z,-0.18,-0.79,-0.43
,2024-09-04T11:13:12.997461Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:14.106373Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:15.155719Z,-0.24,-0.85,-0.43
,2024-09-04T11:13:16.05569Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:17.091188Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:18.404933Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:19.258329Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:20.048331Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:21.06864Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:22.09593Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:23.117497Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:24.242746Z,-0.31,-0.79,-0.43
,2024-09-04T11:13:25.165272Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:26.194018Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:27.110239Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:28.645691Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:29.082855Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:30.289509Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:31.205622Z,-0.18,-0.79,-0.43
,2024-09-04T11:13:32.229755Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:33.152478Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:34.277494Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:35.301565Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:36.228583Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:37.462718Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:38.271247Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:39.295388Z,-0.31,-0.73,-0.43
,2024-09-04T11:13:40.216856Z,-0.24,-0.79,-0.49
,2024-09-04T11:13:41.445418Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:42.46958Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:43.160804Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:44.619943Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:45.274142Z,-0.24,-0.79,-0.37
,2024-09-04T11:13:46.265279Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:47.282005Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:48.21559Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:49.343875Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:50.405686Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:51.275851Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:52.231785Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:53.323786Z,-0.18,-0.79,-0.43
,2024-09-04T11:13:54.227194Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:55.246738Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:56.39541Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:57.244135Z,-0.24,-0.79,-0.43
,2024-09-04T11:13:58.277266Z,-0.24,-0.79,-0.49
,2024-09-04T11:13:59.467692Z,-0.31,-0.79,-0.43
,2024-09-04T11:14:01.003411Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:01.322567Z,-0.31,-0.79,-0.43
,2024-09-04T11:14:02.260016Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:03.278815Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:04.286395Z,-0.18,-0.79,-0.49
,2024-09-04T11:14:05.291858Z,-0.24,-0.85,-0.43
,2024-09-04T11:14:06.289032Z,-0.24,-0.73,-0.37
,2024-09-04T11:14:07.351077Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:08.337119Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:09.442084Z,-0.31,-0.79,-0.43
,2024-09-04T11:14:10.376524Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:11.377835Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:12.773138Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:13.399532Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:14.40374Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:15.441633Z,-0.24,-0.73,-0.43
,2024-09-04T11:14:16.79031Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:17.36471Z,-0.31,-0.79,-0.49
,2024-09-04T11:14:18.37383Z,-0.24,-0.85,-0.49
,2024-09-04T11:14:19.640825Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:20.561643Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:21.48322Z,-0.31,-0.79,-0.43
,2024-09-04T11:14:22.41115Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:23.63605Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:24.532545Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:25.450292Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:26.705571Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:27.729652Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:28.448849Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:29.456276Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:30.596942Z,-0.31,-0.79,-0.49
,2024-09-04T11:14:31.928541Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:32.955844Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:33.440291Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:34.474065Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:35.511668Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:37.554919Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:37.945134Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:38.469591Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:39.510598Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:40.50466Z,-0.24,-0.85,-0.49
,2024-09-04T11:14:41.655578Z,-0.31,-0.79,-0.49
,2024-09-04T11:14:42.504702Z,-0.24,-0.79,-0.43
,2024-09-04T11:14:43.503241Z,-0.24,-0.85,-0.49
,2024-09-04T11:14:44.500246Z,-0.24,-0.85,-0.49
,2024-09-04T11:14:46.058624Z,-0.31,-0.85,-0.43
,2024-09-04T11:14:46.508347Z,-0.31,-0.79,-0.49
,2024-09-04T11:14:47.515956Z,-0.31,-0.79,-0.43
,2024-09-04T11:14:48.909053Z,-0.24,-0.85,-0.49
,2024-09-04T11:14:49.847696Z,-0.31,-0.79,-0.49
,2024-09-04T11:14:50.707193Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:51.691565Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:52.714241Z,-0.24,-0.85,-0.49
,2024-09-04T11:14:53.573125Z,-0.31,-0.79,-0.43
,2024-09-04T11:14:54.563513Z,-0.31,-0.79,-0.49
,2024-09-04T11:14:55.786436Z,-0.31,-0.79,-0.49
,2024-09-04T11:14:56.708059Z,-0.31,-0.79,-0.49
,2024-09-04T11:14:57.937778Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:58.757497Z,-0.24,-0.79,-0.49
,2024-09-04T11:14:59.679864Z,-0.24,-0.85,-0.43
,2024-09-04T11:15:00.623414Z,-0.24,-0.79,-0.43
,2024-09-04T11:15:02.033224Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:02.647277Z,-0.31,-0.79,-0.55
,2024-09-04T11:15:03.682562Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:05.10499Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:05.92382Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:06.747418Z,-0.24,-0.79,-0.43
,2024-09-04T11:15:07.66469Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:08.791241Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:09.64951Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:10.732471Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:11.674058Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:12.682282Z,-0.31,-0.79,-0.43
,2024-09-04T11:15:13.690366Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:14.856042Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:15.670526Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:16.702392Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:17.802219Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:18.70413Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:19.747952Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:21.390941Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:21.714044Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:22.722027Z,-0.31,-0.85,-0.49
,2024-09-04T11:15:23.954258Z,-0.31,-0.79,-0.49
,2024-09-04T11:15:24.968524Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:25.734267Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:26.731956Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:27.838858Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:28.861771Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:29.988661Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:30.750114Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:31.777166Z,-0.24,-0.79,-0.43
,2024-09-04T11:15:32.78393Z,-0.24,-0.85,-0.49
,2024-09-04T11:15:33.781959Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:34.908709Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:35.808737Z,-0.24,-0.79,-0.55
,2024-09-04T11:15:37.463156Z,-0.31,-0.79,-0.49
,2024-09-04T11:15:37.810919Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:38.896166Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:39.832757Z,-0.31,-0.79,-0.49
,2024-09-04T11:15:41.052641Z,-0.24,-0.85,-0.55
,2024-09-04T11:15:41.865939Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:42.832818Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:43.863887Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:45.040193Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:45.849786Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:46.842584Z,-0.31,-0.79,-0.55
,2024-09-04T11:15:48.114218Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:48.897091Z,-0.24,-0.79,-0.49
,2024-09-04T11:15:49.860071Z,-0.31,-0.79,-0.55
,2024-09-04T11:15:50.882452Z,-0.24,-0.79,-0.49
